PJ016_S20646,England AS,0.040745,0.959245,1E-05,0.482452,0.008481,0.509057,1E-05,0.345911,0.404772,1E-05,0.249296,1E-05,0.430581,0.306253,0.263136,1E-05,1E-05,1E-05,1E-05,0.071006,1E-05,0.333335,0.304987,1E-05,0.290642
PJ017_S20648,England AS,0.140462,0.849123,0.010416,0.439788,0.104354,0.444819,0.01104,0.307528,0.354835,0.010067,0.242443,0.085127,0.352517,0.289255,0.248383,0.010079,0.082871,0.016895,0.010809,0.086266,0.081423,0.268405,0.269101,0.016172,0.267824
PJ018_S20649,England AS,0.036515,0.963475,1E-05,0.486537,0.003605,0.509849,1E-05,0.331795,0.401031,1.9E-05,0.267144,1E-05,0.422728,0.296909,0.280333,1E-05,1E-05,1E-05,1E-05,0.115049,1E-05,0.333403,0.284345,1E-05,0.267173
PJ019_S20650,England AS,0.041694,0.958296,1E-05,0.480557,0.009009,0.510423,1E-05,0.33856,0.401779,1E-05,0.259641,1E-05,0.425,0.301833,0.273137,1E-05,1E-05,1E-05,1E-05,0.08516,1E-05,0.328507,0.303744,1E-05,0.282559
PJ020_S20651,England AS,0.053745,0.94162,0.004635,0.493997,0.021988,0.480232,0.003783,0.35542,0.384093,0.003408,0.254755,0.002324,0.400927,0.321352,0.259269,0.002855,0.015587,1E-05,0.003671,0.053071,0.015581,0.303672,0.310845,1E-05,0.313149
PJ021_S20652,England AS,0.036383,0.963607,1E-05,0.492826,0.002043,0.505121,1E-05,0.360124,0.399552,2E-05,0.240295,1E-05,0.421151,0.321199,0.254813,1E-05,0.002817,1E-05,1E-05,0.091745,0.0015,0.334297,0.28041,1E-05,0.292028
PJ022_S20653,England AS,0.053968,0.946022,1E-05,0.483573,0.023129,0.493288,1E-05,0.351956,0.392462,1E-05,0.246848,0.008723,0.415915,0.314085,0.258721,1E-05,0.002368,0.008902,1E-05,0.079071,0.001891,0.323454,0.294271,0.008353,0.29295
PJ023_S20654,England AS,0.02183,0.97816,1E-05,0.503336,1E-05,0.496644,1E-05,0.355348,0.389956,1E-05,0.254675,1E-05,0.415065,0.317769,0.267136,1E-05,1E-05,1E-05,1E-05,0.110573,1E-05,0.328011,0.276471,1E-05,0.284915
PJ024_S20655,England AS,0.037785,0.962205,1E-05,0.491616,0.008464,0.49991,1E-05,0.344514,0.394623,1E-05,0.260843,1E-05,0.415938,0.30888,0.274143,1E-05,0.001019,1E-05,1E-05,0.115357,1E-05,0.3307,0.276464,1E-05,0.27745
PJ025_S20656,England AS,0.049245,0.950745,1E-05,0.476894,0.017018,0.506078,1E-05,0.354975,0.403483,1E-05,0.23479,0.006741,0.430704,0.312756,0.247826,1E-05,1E-05,0.008693,1E-05,0.073039,1E-05,0.338471,0.289664,0.007898,0.290908
PJ026_S20657,England AS,0.044917,0.955073,1E-05,0.517206,0.013165,0.46962,1E-05,0.352927,0.36929,1E-05,0.277763,1E-05,0.382874,0.324723,0.282114,1E-05,0.010269,1E-05,1E-05,0.185374,0.009487,0.316402,0.222333,1E-05,0.266384
PJ027_S20658,England AS,0.051005,0.948985,1E-05,0.463945,0.015064,0.520981,1E-05,0.320908,0.412071,1E-05,0.266612,0.000399,0.43367,0.282818,0.280044,1E-05,1E-05,0.003449,1E-05,0.117667,1E-05,0.346039,0.283394,0.00182,0.251059
PJ028_S20659,England AS,0.034915,0.965075,1E-05,0.520077,0.003471,0.476443,1E-05,0.37347,0.373488,1E-05,0.253022,1E-05,0.397539,0.338818,0.263613,1E-05,1E-05,1E-05,1E-05,0.105208,1E-05,0.312608,0.274841,1E-05,0.307313
PJ029_S20660,England AS,0.040753,0.959237,1E-05,0.472998,0.008268,0.518724,1E-05,0.337354,0.409702,1E-05,0.252923,1E-05,0.432738,0.297249,0.267337,1E-05,0.002656,1E-05,1E-05,0.055625,0.000923,0.327799,0.328032,1E-05,0.287601
