I11033,England EY_IA,0.039818,0.960172,1E-05,0.520882,0.010617,0.468492,1E-05,0.377478,0.368494,1E-05,0.254008,1E-05,0.391423,0.34238,0.266167,1E-05,1E-05,1E-05,1E-05,0.034531,1E-05,0.289507,0.334619,1E-05,0.341313
I12415,England EY_IA,0.025027,0.974963,1E-05,0.529646,1E-05,0.470334,1E-05,0.407775,0.37256,1.3E-05,0.219643,1E-05,0.40294,0.365207,0.231823,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.281533,0.348868,1E-05,0.369559
I13759,England EY_IA,0.029085,0.970905,1E-05,0.53505,0.000938,0.464002,1E-05,0.398479,0.365562,1E-05,0.23594,1E-05,0.390003,0.361522,0.248444,1E-05,1E-05,1E-05,1E-05,0.028425,1E-05,0.290729,0.322867,1E-05,0.357948
I5506,England EY_IA,0.031617,0.968373,1E-05,0.525424,0.002029,0.472537,1E-05,0.399507,0.374533,1E-05,0.22594,1E-05,0.40342,0.358396,0.238153,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.281144,0.354406,1E-05,0.364409
I5509,England EY_IA,0.026114,0.973876,1E-05,0.519664,1E-05,0.480316,1E-05,0.399545,0.382113,1.5E-05,0.218317,1E-05,0.40745,0.358386,0.234134,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.295276,0.340688,1E-05,0.363996
I22065,England EY_IA,0.031786,0.968204,1E-05,0.53774,0.004044,0.458206,1E-05,0.391325,0.359187,1.7E-05,0.249461,1E-05,0.382512,0.358269,0.259189,1E-05,1E-05,1E-05,1E-05,0.101568,1E-05,0.30311,0.269439,1E-05,0.325853
I14099,England EY_IA,0.026643,0.973347,1E-05,0.518922,0.000972,0.480096,1E-05,0.39438,0.381484,1.2E-05,0.224114,1E-05,0.408166,0.353404,0.238399,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.289367,0.350706,1E-05,0.359887
I14102,England EY_IA,0.027681,0.970574,0.001746,0.51227,1E-05,0.486607,0.001113,0.395541,0.386832,0.000183,0.217433,1E-05,0.414332,0.352945,0.232653,5.1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.293341,0.349609,1E-05,0.357011
I12411,England EY_IA,0.029739,0.970251,1E-05,0.517195,1.8E-05,0.482777,1E-05,0.393434,0.381578,1.6E-05,0.224962,1E-05,0.406844,0.352109,0.241017,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.265166,0.37492,1E-05,0.359875
I14327,England EY_IA,0.031462,0.968528,1E-05,0.53282,0.004444,0.462726,1E-05,0.384652,0.362859,1E-05,0.252469,1E-05,0.387895,0.350386,0.261685,1.4E-05,1E-05,1E-05,1E-05,0.05387,1E-05,0.29062,0.316122,1E-05,0.339358
