FLR005,France_MN,RivollatScienceAdvance2020,J1cmt,J1c3cmt,G2aY,G2a2a1Y,Calvados_Fleury-sur-Orne,49.19,-0.38,France,4353
FLR007,France_MN,RivollatScienceAdvance2020,U5bmt,U5b1cmt,G2aY,G2a2a1Y,Calvados_Fleury-sur-Orne,49.19,-0.38,France,4388.5
FLR014,France_MN,RivollatScienceAdvance2020,K1amt,K1amt,H2aY,H2a1Y,Calvados_Fleury-sur-Orne,49.19,-0.38,France,4457
GRG003,France_MN,RivollatScienceAdvance2020,K1amt,K1amt,G2aY,G2a2b2a1a2Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG008,France_MN,RivollatScienceAdvance2020,U5bmt,U5bmt,G2aY,G2a2b2a1Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG016,France_MN,RivollatScienceAdvance2020,N1amt,N1a1a1amt,G2aY,G2a2b2a1a2Y,France_Yonne_Gurgy,47.97,3.56,France,4452.5
GRG021,France_MN,RivollatScienceAdvance2020,H2amt,H2a2a1mt,G2aY,G2a2b2a1a2Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG022,France_MN,RivollatScienceAdvance2020,K1amt,K1amt,H2aY,H2a1Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG027,France_MN,RivollatScienceAdvance2020,H2amt,H2amt,G2aY,G2a2b2a1a2Y,France_Yonne_Gurgy,47.97,3.56,France,4727.5
GRG035,France_MN,RivollatScienceAdvance2020,H2amt,H2a2a1mt,G2aY,G2a2b2a1a2Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG041,France_MN,RivollatScienceAdvance2020,K1mt,K1mt,H2aY,H2a1Y,France_Yonne_Gurgy,47.97,3.56,France,4500
GRG043,France_MN,RivollatScienceAdvance2020,H2amt,H2amt,G2aY,G2a2b2a1Y,Yonne_Gurgy,47.97,3.56,France,4500
GRG052,France_MN,RivollatScienceAdvance2020,J1cmt,J1c1mt,G2aY,G2a2b2aY,France_Yonne_Gurgy,47.97,3.56,France,4500
HBS006,Germany_EN_LBK,RivollatScienceAdvance2020,T2bmt,T2bmt,G2aY,G2a2b2a1Y,Saxony-Anhalt_Halberstadt,51.9,11.05,Germany,5025
HBS009,Germany_EN_LBK,RivollatScienceAdvance2020,H27mt,H27+16093mt,G2aY,G2a2b2a1Y,Saxony-Anhalt_Halberstadt,51.9,11.05,Germany,5025
LBR001,France_EN_MN,RivollatScienceAdvance2020,H2amt,H2a2mt,I2aY,I2a1b1a1bY,Alpes-Maritimes_Les_Breguieres,43.7,6.99,France,4805
LBR002,France_EN_MN,RivollatScienceAdvance2020,U5bmt,U5b2b3mt,I2aY,I2a1b1a1bY,Alpes-Maritimes_Les_Breguieres,43.7,6.99,France,5057
LBR005,France_EN_MN,RivollatScienceAdvance2020,K1amt,K1a2mt,I2aY,I2a1b1Y,Alpes-Maritimes_Les_Breguieres,43.7,6.99,France,5084.5
OBN006,France_MN,RivollatScienceAdvance2020,N1amt,N1a1a1bmt,C1aY,C1a2bY,Bas-Rhin_Obernai,48.46,7.48,France,5081.5
OBN007,France_MN,RivollatScienceAdvance2020,Kmt,Kmt,I2aY,I2a1a2Y,Bas-Rhin_Obernai,48.46,7.48,France,4442.5
PEN003,France_EN,RivollatScienceAdvance2020,J1cmt,J1c3emt,I2aY,I2a1a2bY,Alpes-Maritimes_Pendimoun,43.81,7.51,France,5405
PRI001,France_MN,RivollatScienceAdvance2020,X2bmt,X2b+226mt,I2aY,I2a1a2aY,Deux-Sevres_Prisse-la-Charriere,46.15,-0.48,France,4209.5
SCH016,Germany_EN_LBK,RivollatScienceAdvance2020,K2amt,K2amt,C1aY,C1a2bY,Baden-Wurttemberg,49.39,8.57,Germany,5169.5
TGM009,Germany_LN,RivollatScienceAdvance2020,J1cmt,J1c2bmt,I2aY,I2a2aY,Saxony-Anhalt_Tangermunde,52.54,11.97,Germany,3293.5
XN171,Germany_EN_LBK,RivollatScienceAdvance2020,H1mt,H1mt,H2aY,H2a1Y,Baden-Wurttemberg,48.78,9.18,Germany,5177.5
ANN1,Ireland_MN,CassidyNature2020,K1amt,K1a+195mt,I2aY,I2a1b1a1a1b1Y,Ireland_Limerick_Annagh,52.67641,-8.455326,Ireland,3414
ANN2,Ireland_MN,CassidyNature2020,H4amt,H4a1a1mt,I2aY,I2a1b1a1aY,Ireland_Limerick_Annagh,52.67641,-8.455326,Ireland,3542.5
ARD2,Ireland_MN,CassidyNature2020,J2bmt,J2b1amt,I2aY,I2a1a2a1aY,Ireland_Tipperary_Ardcrony,52.934997,-8.154168,Ireland,3482.5
ASH1,Ireland_MN,CassidyNature2020,K2amt,K2a9mt,I2aY,I2a1b1a1a1bY,Ireland_Tipperary_Ashleypark,52.93106,-8.187431,Ireland,3510
ASH3,Ireland_EN_MN,CassidyNature2020,T2cmt,T2c1d1mt,I2aY,I2a1a1b1Y,Ireland_Tipperary_Ashleypark,52.93106,-8.187431,Ireland,3649
BG72,Ireland_MN,CassidyNature2020,K1amt,K1a4a1mt,H2aY,H2a1Y,Ireland_Carlow_Baunogenasraid,52.807364,-6.823305,Ireland,3505
CH448,Ireland_MN,CassidyNature2020,H1mt,H1mt,I2aY,I2a1a2a1aY,Ireland_Cavan_Cohaw,54.054795,-7.026747,Ireland,3514.5
GNM1007,Ireland_MN,CassidyNature2020,K1amt,K1a+195mt,I2aY,I2a1b1a1a1Y,Ireland_Mayo_Glennamong,53.9697,-9.632,Ireland,3308
GNM1076,Ireland_MN,CassidyNature2020,H1cmt,H1cmt,I2aY,I2a1b1a1a1Y,Ireland_Mayo_Glennamong,53.9697,-9.632,Ireland,3150.5
MB6,Ireland_MN,CassidyNature2020,J1cmt,J1c3mt,I2aY,I2a1b1a1a1Y,Ireland_Down_Millin_Bay_Keentagh,54.363818,-5.486033,Ireland,3265
PB1327,Ireland_MN,CassidyNature2020,T2bmt,T2b3+151mt,I2aY,I2a1b1a1a1bY,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3491
PB186,Ireland_MN,CassidyNature2020,X2bmt,X2b+226mt,I2aY,I2a1a1b1Y,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3437.5
PB2031,Ireland_MN,CassidyNature2020,K1amt,K1a2bmt,I2aY,I2a1a1b1Y,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3500.5
PB443,Ireland_MN,CassidyNature2020,K1bmt,K1b1a1mt,I2aY,I2a1a2a1aY,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3506
PB581,Ireland_MN,CassidyNature2020,T2bmt,T2bmt,I2aY,I2a1b1a1a1bY,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3494
PB672,Ireland_MN,CassidyNature2020,T2cmt,T2c1d+152mt,I2aY,I2a1a1b1Y,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3502
PB675,Ireland_MN,CassidyNature2020,H1mt,H1mt,I2aY,I2a1a1b1Y,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3232
PB768,Ireland_MN,CassidyNature2020,H4amt,H4a1a1mt,I2aY,I2a1a1b1Y,Ireland_Clare_Parknabinnia,52.985499,-9.111454,Ireland,3507.5
PN02,Ireland_EN_MN,CassidyNature2020,U5bmt,U5b1c1mt,I2aY,I2a1b1a1a1Y,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3613.5
PN03,Ireland_MN,CassidyNature2020,K1amt,K1a1mt,I2aY,I2a1b1a1a1Y,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3504.5
PN04,Ireland_EN,CassidyNature2020,H1+mt,H1+16189mt,I2aY,I2a1b1a1a1bY,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3799.5
PN05,Ireland_EN,CassidyNature2020,K1amt,K1a+195mt,I2aY,I2a1b1a1a1Y,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3797.5
PN06,Ireland_MN,CassidyNature2020,Hmt,Hmt,I2aY,I2a1a1b1Y,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3504.5
PN07,Ireland_MN,CassidyNature2020,U5bmt,U5b1cmt,I2aY,I2a1b1a1a1bY,Ireland_Clare_Poulnabrone,53.04866,-9.140049,Ireland,3497
prs009,Atlantic_farmers,SanchezQuintoPNAS2019,U5bmt,U5b2cmt,I2aY,I2a1b1a1a1bY,Primrose_Grange,54.2469,-8.55609,Ireland,3430
prs010,Atlantic_farmers,SanchezQuintoPNAS2019,K1amt,K1a+195mt,I2aY,I2a1b1a1aY,Primrose_Grange,54.2469,-8.55609,Ireland,3579
prs012,Atlantic_farmers,SanchezQuintoPNAS2019,W1+mt,W1+119mt,I2aY,I2a1b1a1a1bY,Primrose_Grange,54.2469,-8.55609,Ireland,3710
prs013,Atlantic_farmers,SanchezQuintoPNAS2019,T2bmt,T2b3cmt,I2aY,I2a1b1a1a1bY,Primrose_Grange,54.2469,-8.55609,Ireland,3500
prs016,Atlantic_farmers,SanchezQuintoPNAS2019,K1amt,K1a4a1mt,I2aY,I2a1b1a1a1bY,Primrose_Grange,54.2469,-8.55609,Ireland,3610
prs017,Atlantic_farmers,SanchezQuintoPNAS2019,K1amt,K1a+195mt,I2aY,I2a1b1a1aY,Primrose_Grange,54.2469,-8.55609,Ireland,3713
1H07,France_MontAime_MLN,SeguinOrlandoCurrBio2021,J1cmt,J1c5mt,I2aY,I2a1b1bY,Marne_Mont-Aime_hypogee_I,48.858874,3.996466,France,3187.5
1H13,France_MontAime_MLN,SeguinOrlandoCurrBio2021,K1amt,K1a4a1mt,I2aY,I2a1b1bY,Marne_Mont-Aime_hypogee_I,48.858874,3.996466,France,3006.5
2H07,France_MontAime_MLN,SeguinOrlandoCurrBio2021,K1amt,K1a4a1hmt,H2aY,H2a1aY,Marne_Mont-Aime_hypogee_II,48.858472,3.995887,France,3235
2H10,France_MontAime_MLN,SeguinOrlandoCurrBio2021,H3mt,H3mt,I2aY,I2a1b1b1Y,Marne_Mont-Aime_hypogee_II,48.858472,3.995887,France,3219.5
2H11,France_MontAime_MLN,SeguinOrlandoCurrBio2021,J1cmt,J1c1mt,I2aY,I2a1a1b1aY,Marne_Mont-Aime_hypogee_II,48.858472,3.995887,France,3226.5
2H17,France_MontAime_MLN,SeguinOrlandoCurrBio2021,U5bmt,U5b1imt,I2aY,I2a1b1bY,Marne_Mont-Aime_hypogee_II,48.858472,3.995887,France,3184.5
2HC51961131,France_MontAime_MLN,SeguinOrlandoCurrBio2021,X2bmt,X2bmt,I2aY,I2a1b1bY,Marne_Mont-Aime_hypogee_II,48.858472,3.995887,France,3230
I2369,Hungary_LateC_Baden,LipsonNature2017,J2amt,J2a1a1mt,G2aY,G2a2b2a1a1c1aY,Budakalasz_Luppa_csarda,47.62094,19.04494,Hungary,3235.5
I2371,Hungary_LateC_Baden,LipsonNature2017,U5bmt,U5b3fmt,G2aY,G2a2a2b3Y,Alsonemedi,47.31875,19.16692,Hungary,3230
I0056,Germany_EN_LBK,LipsonNature2017,T2bmt,T2b8mt,G2aY,G2a2aY,Halberstadt_Sonntagsfeld,51.89583333,11.04666667,Germany,5106.5
I1889,Hungary_MN_Vinca,LipsonNature2017,K1amt,K1a2mt,G2aY,G2a2a1Y,Szederkény-Kukorica-dülö,45.5969,18.28247,Hungary,5026.5
I2752,Hungary_LateC_Baden,LipsonNature2017,K1amt,K1amt,I2aY,I2a1a1a1a2Y,Balatonlelle_Felso_Gamasz,46.78469,17.731714,Hungary,3202.5
I2753,Hungary_LateC_Baden,LipsonNature2017,U5amt,U5a1mt,I2aY,I2a1a1a1a2Y,Balatonlelle_Felso_Gamasz,46.78469,17.731714,Hungary,3130.5
I2783,Hungary_Hunyadihalom_MCHA,LipsonNature2017,T2bmt,T2b23mt,C1aY,C1a2aY,Nemesnadudvar_Papfold,46.334774,19.053945,Hungary,4095
I2788,Hungary_LateC_Protoboleraz,LipsonNature2017,Hmt,Hmt,G2aY,G2a2b2aY,Abony_Turjanyos_dulo,47.189141,20.004795,Hungary,3777
I2789,Hungary_LateC_Protoboleraz,LipsonNature2017,J1cmt,J1cmt,I2aY,I2a2bY,Abony_Turjanyos_dulo,47.189141,20.004795,Hungary,3200
I4971,Hungary_EN_HG_Koros,LipsonNature2017,K1mt,K1mt,I2aY,I2a1bY,Tiszaszolos_Domahaza,47.559165,20.721246,Hungary,5637.5
I2739,Hungary_MN_LBK,LipsonNature2017,T2cmt,T2c1+146mt,G2aY,G2a2b2b1a1Y,Alsonyek_Bataszek,46.208562,18.700047,Hungary,5188
I2791,Hungary_LateC_Protoboleraz,LipsonNature2017,U5amt,U5a1c1mt,I2aY,I2a2aY,Abony_Turjanyos_dulo,47.189141,20.004795,Hungary,3582.5
I2366,Hungary_LateC_Baden,LipsonNature2017,H26mt,H26amt,G2aY,G2a2b2a1a1bY,Budakalasz_Luppa_csarda,47.62094,19.04494,Hungary,3138.5
I2367,Hungary_LateC_Baden,LipsonNature2017,HVmt,HV+16311mt,G2aY,G2a2b2a1Y,Budakalasz_Luppa_csarda,47.62094,19.04494,Hungary,3130.5
I0659,Germany_EN_LBK,LipsonNature2017,N1amt,N1a1a1a2mt,G2aY,G2a2a1Y,Halberstadt_Sonntagsfeld,51.89583333,11.04666667,Germany,5081
I0048,Germany_EN_LBK,LipsonNature2017,K1amt,K1a+195mt,G2aY,G2a2a1Y,Halberstadt_Sonntagsfeld,51.89583333,11.04666667,Germany,5106.5
I0821,Germany_EN_LBK,LipsonNature2017,X2dmt,X2dmt,G2aY,G2a2aY,Halberstadt_Sonntagsfeld,51.89583333,11.04666667,Germany,5026.5
Es971,France_HautsDeFrance_MN,BrunelPNAS2020,K1amt,K1a+195mt,I2aY,I2a1a2aY,Hauts_de_France_Escalles Mont_Hubert,50.91781,1.7131,France,4550
R6,Italy_N,AntonioGaoMootsScience2019,K1amt,K1a1mt,R1bY,R1b1b2aY,Grotta_Continenza,41.96,13.54,Italy,5201
R9,Italy_N,AntonioGaoMootsScience2019,K1amt,K1a4a1mt,G2aY,G2a2a1a2b1bY,Grotta_Continenza,41.96,13.54,Italy,5545
R17,Italy_N,AntonioGaoMootsScience2019,U8bmt,U8b1bmt,J2aY,J2a2aY,Ripabianca_di_Monterado,43.7223961,13.0338971,Italy,5269.5
